target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,1,157.20.147.17,0.34,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,2,110.93.205.184,0.997,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,3,110.93.254.144,16.372,,110.93.192.0/18,PK,TWA,False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,4,110.93.252.136,17.957,,110.93.192.0/18,PK,TWA,False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,5,110.93.253.89,113.418,,110.93.192.0/18,PK,TWA,False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,6,*,,,,,,False,True,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,7,154.54.39.225,135.216,174,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,8,154.54.47.137,195.796,174,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,9,154.54.28.30,199.239,174,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,10,154.54.25.226,201.022,174,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,11,38.32.186.234,198.619,174,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,12,5.161.0.82,202.797,213230,5.161.0.0/16,DE,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",False,False,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
brain.net.pk,Brain Telecom,telecom,7613,152605,Pakistan,13,*,,,,,,False,True,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,True,177512379,2026-06-05T17:43:08.719890
