target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,1,157.20.147.17,1.516,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,2,110.93.205.184,0.94,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,3,110.93.252.50,16.435,,110.93.192.0/18,PK,TWA,False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,4,110.93.254.209,36.772,,110.93.192.0/18,PK,TWA,False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,5,117.20.23.234,38.111,38193,117.20.23.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,6,*,,,,,,False,True,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,7,*,,,,,,False,True,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,7613,152605,Pakistan,8,121.52.146.165,41.215,45773,121.52.146.0/24,PK,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399204,2026-09-20T05:02:44.506316
kohat.edu.pk,kohat,pk-top50-new,60223,23674,Pakistan,1,192.168.18.1,1.977,,,,RFC1918,True,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399012,2026-09-20T05:01:49.014478
kohat.edu.pk,kohat,pk-top50-new,60223,23674,Pakistan,2,100.89.160.1,3.216,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399012,2026-09-20T05:01:49.014478
kohat.edu.pk,kohat,pk-top50-new,60223,23674,Pakistan,3,172.27.0.29,3.342,,,,RFC1918,True,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399012,2026-09-20T05:01:49.014478
kohat.edu.pk,kohat,pk-top50-new,60223,23674,Pakistan,4,172.27.0.22,2.979,,,,RFC1918,True,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399012,2026-09-20T05:01:49.014478
kohat.edu.pk,kohat,pk-top50-new,60223,23674,Pakistan,5,172.31.5.170,3.515,,,,RFC1918,True,False,121.52.146.165,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,True,213399012,2026-09-20T05:01:49.014478
